date_日期,price_价格,title_名称,itemurl_商品链接,qushi_趋势,changPriceRemark_趋势变动
2021-06-20,7099.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-21,7099.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-21,7099.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-22,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-22,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-23,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-24,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-25,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-25,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-26,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-26,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-27,7099.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-27,7099.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-28,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-28,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-29,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-29,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-30,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-06-30,6999.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-01,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-01,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-02,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-02,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-03,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-03,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-04,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-04,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-05,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-05,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-06,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-06,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-07,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-07,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-08,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-08,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-09,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-09,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-10,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-10,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-11,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-11,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-12,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-12,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-13,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-13,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-14,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-14,6799.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-15,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
2021-07-15,6899.0,神舟(HASEE)战神Z8-TA5NS 新11代酷睿i5-11260H RTX3060 6G 15.6英寸144Hz游戏笔记本电脑(16G 512G SSD IPS),http://item.jd.com/100021707404.html,上涨,降幅3%
