date_日期,price_价格,title_名称,itemurl_商品链接,qushi_趋势,changPriceRemark_趋势变动
2021-03-21,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-21,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-22,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-22,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-23,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-23,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-24,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-24,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-25,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-25,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-26,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-26,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-27,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-27,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-28,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-27,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-28,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-03-31,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-01,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-01,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-02,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-03,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-04,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-04,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-05,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-06,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-07,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-07,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-08,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-08,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-09,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-09,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-10,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-10,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-11,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-12,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-13,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-14,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-15,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-15,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-16,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-16,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-17,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-17,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-18,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-18,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-19,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-20,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-21,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-21,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-22,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-23,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-24,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-24,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-25,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-25,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
2021-04-26,8299.0,华硕(ASUS)天选2 15.6英寸游戏笔记本电脑(新锐龙 7nm 8核R7-5800H 16G 512G RTX3060 240Hz 100%sRGB)日蚀灰,http://item.jd.com/100010367173.html,历史最低,降幅4%
